numero_finess_etablissement;rsej;activite;libactivite;forme;libforme;numero finess etablissement juridique;raison_sociale;rslongue;code_commune;departement;libelle_departement;categetab;categorie;coordyet;coordxet;longitude;latitude;groupe_activites;code_insee
130044977;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM ANTENNE SMUR DE MARIGNANE;APHM ANTENNE SMUR DE MARIGNANE SITE SDIS;054;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6260484.0;879240.3;5.212551799462348;43.42086695199801;Médecine d'urgence;13054
130044985;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM ANTENNE SMUR DE LOUVAIN;APHM ANTENNE SMUR DE LOUVAIN SITE BMPM;208;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6244839.0;894134.9;5.39045857856109;43.276279402014794;Médecine d'urgence;13208
130044993;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM ANTENNE SMUR DE PLOMBIERES;APHM ANTENNE SMUR DE PLOMBIERES SITE BMPM;203;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6249453.2;893151.8;5.380072662533945;43.31803526251453;Médecine d'urgence;13203
130045008;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM ANTENNE SMUR D'ENDOUME;APHM ANTENNE SMUR D'ENDOUME SITE BMPM;207;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246007.2;891763.1;5.3617013004920056;43.28742514782393;Médecine d'urgence;13207
130045016;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM ANTENNE SMUR DE MARIGNANE;APHM ANTENNE SMUR MARIGNANE SITE HELICO SECURITE CIVILE BASE;054;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6261318.0;878895.8;5.208589368145437;43.4284538569524;Médecine d'urgence;13054
130045040;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM ANTENNE SMUR DE LAVERAN;APHM ANTENNE SMUR SITE DU HIA LAVERAN;213;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6253135.3;897405.0;5.433847066511874;43.34997755817416;Médecine d'urgence;13213
130047145;APHM DIRECTION GENERALE;04;Psychiatrie;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;UNITE HOSPIT SPECIAL AMENAGEE UHSA;UNITE HOSPITALIERE SPECIALEMENT AMENAGEE UHSA;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6255998.2;891362.3;5.360445260686271;43.3773706644872;Psychiatrie;13215
130780521;APHM DIRECTION GENERALE;50;Soins de suite et de réadaptation non spécialisés;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL NORD;APHM HOPITAL NORD;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6256392.5;891544.3;5.362834377978641;43.38086732019759;Soins de suite;13215
130780521;APHM DIRECTION GENERALE;12;Neurochirurgie;15;Forme non précisée;130786049;APHM HOPITAL NORD;APHM HOPITAL NORD;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6256392.5;891544.3;5.362834377978641;43.38086732019759;Chirurgie;13215
130780521;APHM DIRECTION GENERALE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL NORD;APHM HOPITAL NORD;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6256392.5;891544.3;5.362834377978641;43.38086732019759;Médecine;13215
130780521;APHM DIRECTION GENERALE;86;Greffe de poumon;00;Pas de forme;130786049;APHM HOPITAL NORD;APHM HOPITAL NORD;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6256392.5;891544.3;5.362834377978641;43.38086732019759;Greffe;13215
130780521;APHM DIRECTION GENERALE;18;Traitement du cancer;00;Pas de forme;130786049;APHM HOPITAL NORD;APHM HOPITAL NORD;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6256392.5;891544.3;5.362834377978641;43.38086732019759;Cancer;13215
130780521;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM HOPITAL NORD;APHM HOPITAL NORD;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6256392.5;891544.3;5.362834377978641;43.38086732019759;Médecine d'urgence;13215
130780521;APHM DIRECTION GENERALE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;130786049;APHM HOPITAL NORD;APHM HOPITAL NORD;215;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6256392.5;891544.3;5.362834377978641;43.38086732019759;Médecine;13215
130783236;APHM DIRECTION GENERALE;80;Greffe de rein;00;Pas de forme;130786049;APHM HOPITAL DE LA CONCEPTION;APHM HOPITAL DE LA CONCEPTION;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246320.6;894579.9;5.3964881927869985;43.28947975673381;Greffe;13205
130783236;APHM DIRECTION GENERALE;16;Traitement de l'insuffisance rénale chronique par épuration extrarénale;00;Pas de forme;130786049;APHM HOPITAL DE LA CONCEPTION;APHM HOPITAL DE LA CONCEPTION;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246320.6;894579.9;5.3964881927869985;43.28947975673381;Insuffisance rénale;13205
130783236;APHM DIRECTION GENERALE;09;Traitement des grands brûlés;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL DE LA CONCEPTION;APHM HOPITAL DE LA CONCEPTION;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246320.6;894579.9;5.3964881927869985;43.28947975673381;Autres;13205
130783236;APHM DIRECTION GENERALE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL DE LA CONCEPTION;APHM HOPITAL DE LA CONCEPTION;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246320.6;894579.9;5.3964881927869985;43.28947975673381;Médecine;13205
130783236;APHM DIRECTION GENERALE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;130786049;APHM HOPITAL DE LA CONCEPTION;APHM HOPITAL DE LA CONCEPTION;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246320.6;894579.9;5.3964881927869985;43.28947975673381;Médecine;13205
130783236;APHM DIRECTION GENERALE;01;Médecine;05;Hospitalisation à domicile (au domicile du patient);130786049;APHM HOPITAL DE LA CONCEPTION;APHM HOPITAL DE LA CONCEPTION;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246320.6;894579.9;5.3964881927869985;43.28947975673381;Médecine;13205
130783293;APHM DIRECTION GENERALE;85;Greffe de coeur;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130783293;APHM DIRECTION GENERALE;13;Activités interventionnelles sous imagerie médicale, par voie endovasculaire, en neuroradiologie;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Autres;13205
130783293;APHM DIRECTION GENERALE;17;AMP DPN;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;AMP DPN;13205
130783293;APHM DIRECTION GENERALE;14;Médecine d'urgence;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Médecine d'urgence;13205
130783293;APHM DIRECTION GENERALE;83;Greffe de foie;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130783293;APHM DIRECTION GENERALE;12;Neurochirurgie;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Chirurgie;13205
130783293;APHM DIRECTION GENERALE;87;Greffe coeur-poumons;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130783293;APHM DIRECTION GENERALE;10;Chirurgie cardiaque;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Chirurgie;13205
130783293;APHM DIRECTION GENERALE;12;Neurochirurgie;15;Forme non précisée;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Chirurgie;13205
130783293;APHM DIRECTION GENERALE;19;Examen des caractéristiques génétiques d'une personne ou identification d'une personne par empreintes génétiques à des fins médicales;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Examen des caractéristiques génétiques;13205
130783293;APHM DIRECTION GENERALE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Médecine;13205
130783293;APHM DIRECTION GENERALE;18;Traitement du cancer;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Cancer;13205
130783293;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Médecine d'urgence;13205
130783293;APHM DIRECTION GENERALE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL LA TIMONE;APHM HOPITAL LA TIMONE;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Médecine;13205
130784234;APHM DIRECTION GENERALE;50;Soins de suite et de réadaptation non spécialisés;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAUX SUD SAINTE MARGUERITE;APHM HOPITAUX SUD SAINTE MARGUERITE;209;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6243432.8;895863.4;5.411200529277256;43.26316316780533;Soins de suite;13209
130784234;APHM DIRECTION GENERALE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;130786049;APHM HOPITAUX SUD SAINTE MARGUERITE;APHM HOPITAUX SUD SAINTE MARGUERITE;209;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6243432.8;895863.4;5.411200529277256;43.26316316780533;Médecine;13209
130784234;APHM DIRECTION GENERALE;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAUX SUD SAINTE MARGUERITE;APHM HOPITAUX SUD SAINTE MARGUERITE;209;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6243432.8;895863.4;5.411200529277256;43.26316316780533;Soins de suite;13209
130784234;APHM DIRECTION GENERALE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAUX SUD SAINTE MARGUERITE;APHM HOPITAUX SUD SAINTE MARGUERITE;209;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6243432.8;895863.4;5.411200529277256;43.26316316780533;Médecine;13209
130804297;APHM DIRECTION GENERALE;85;Greffe de coeur;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130804297;APHM DIRECTION GENERALE;88;Greffe de cellules hématopoïétiques allogreffe;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130804297;APHM DIRECTION GENERALE;10;Chirurgie cardiaque;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Chirurgie;13205
130804297;APHM DIRECTION GENERALE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Médecine;13205
130804297;APHM DIRECTION GENERALE;86;Greffe de poumon;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130804297;APHM DIRECTION GENERALE;83;Greffe de foie;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130804297;APHM DIRECTION GENERALE;14;Médecine d'urgence;14;Non saisonnier;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Médecine d'urgence;13205
130804297;APHM DIRECTION GENERALE;87;Greffe coeur-poumons;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130804297;APHM DIRECTION GENERALE;16;Traitement de l'insuffisance rénale chronique par épuration extrarénale;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Insuffisance rénale;13205
130804297;APHM DIRECTION GENERALE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Médecine;13205
130804297;APHM DIRECTION GENERALE;80;Greffe de rein;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Greffe;13205
130804297;APHM DIRECTION GENERALE;12;Neurochirurgie;00;Pas de forme;130786049;APHM HOPITAL LA TIMONE ENFANTS;APHM HOSPITAL LA TIMONE HOPITAL D'ENFANTS;205;13;BOUCHES DU RHONE;101;Centre Hospitalier Régional (C.H.R.);6246634.5;895027.2;5.402111415188874;43.29217992809136;Chirurgie;13205
300016680;CHU NIMES;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;300780038;HJ PIJ CMPEA OUEST MONTAURY CHU NIMES;HJ PSY INFANTO JUVENILE ET CMPEA OUEST MONTAURY CHU NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6304861.0;808372.0;4.347319392848983;43.83443922073941;Psychiatrie;30189
300016698;CHU NIMES;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;300780038;HJ PIJ CMPEA VAUVERT CHU NIMES;HJ PSY INFANTO JUVENILE CMPEA VAUVERT;341;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6289570.7;803332.6;4.2815940289197245;43.697621383856735;Psychiatrie;30341
300017910;CHU NIMES;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;300780038;HJ PSY GEN BOURDALOUE CHU NIMES;HJ PSY ADULTES BOURDALOUE CHU NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6304644.3;809551.7;4.3619364885755125;43.83230730698816;Psychiatrie;30189
300782117;CHU NIMES;14;Médecine d'urgence;00;Pas de forme;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Médecine d'urgence;30189
300782117;CHU NIMES;18;Traitement du cancer;00;Pas de forme;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Cancer;30189
300782117;CHU NIMES;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Hospitalisation complète (24 heures consécutives ou plus);300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Gynécologie;30189
300782117;CHU NIMES;17;AMP DPN;00;Pas de forme;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;AMP DPN;30189
300782117;CHU NIMES;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;02;Hospitalisation à temps partiel de jour ou de nuit;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Gynécologie;30189
300782117;CHU NIMES;18;Traitement du cancer;15;Forme non précisée;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Cancer;30189
300782117;CHU NIMES;14;Médecine d'urgence;14;Non saisonnier;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Médecine d'urgence;30189
300782117;CHU NIMES;11;Activités interventionnelles sous imagerie médicale, par voie endovasculaire, en cardiologie;00;Pas de forme;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Autres;30189
300782117;CHU NIMES;02;Chirurgie;01;Hospitalisation complète (24 heures consécutives ou plus);300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Chirurgie;30189
300782117;CHU NIMES;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Médecine;30189
300782117;CHU NIMES;02;Chirurgie;07;Chirurgie ambulatoire;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Chirurgie;30189
300782117;CHU NIMES;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;300780038;CHU NIMES CAREMEAU;GROUPE HOPITALIER CAREMEAU CHU NIMES TERRITOIRE NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6303501.8;806105.0;4.318858327040276;43.82255394144814;Médecine;30189
300782141;CHU NIMES;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);300780038;CENTRE MEDICAL GRAU DU ROI CHU NIMES;CENTRE MEDICAL DU GRAU DU ROI CHU NIMES;133;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6273271.8;789904.2;4.112223368640038;43.55281544945077;Médecine;30133
300782166;CHU NIMES;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;300780038;HJ PIJ CMPEA EST PELLECUER CHU NIMES;HJ PSY INFANTO JUVENILE CMPEA EST PELLECUER CHU NIMES;189;30;GARD;101;Centre Hospitalier Régional (C.H.R.);6306594.3;810551.4;4.374784195189636;43.849696939029876;Psychiatrie;30189
310014899;CHU TOULOUSE;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;310781406;HJ PIJ PETITS 3 A 8 ANS GRAVE CHU TLSE;HJ PIJ PETITS 3 A 8 ANS GRAVE CHU TLSE (EX JARRIGE);555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279236.3;573528.3;1.4340307702379043;43.60089408798431;Psychiatrie;31555
310016977;CHU TOULOUSE;02;Chirurgie;07;Chirurgie ambulatoire;310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Chirurgie;31555
310016977;CHU TOULOUSE;17;AMP DPN;00;Pas de forme;310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;AMP DPN;31555
310016977;CHU TOULOUSE;80;Greffe de rein;00;Pas de forme;310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Greffe;31555
310016977;CHU TOULOUSE;16;Traitement de l'insuffisance rénale chronique par épuration extrarénale;00;Pas de forme;310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Insuffisance rénale;31555
310016977;CHU TOULOUSE;10;Chirurgie cardiaque;01;Hospitalisation complète (24 heures consécutives ou plus);310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Chirurgie;31555
310016977;CHU TOULOUSE;02;Chirurgie;01;Hospitalisation complète (24 heures consécutives ou plus);310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Chirurgie;31555
310016977;CHU TOULOUSE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Médecine;31555
310016977;CHU TOULOUSE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Médecine;31555
310016977;CHU TOULOUSE;11;Activités interventionnelles sous imagerie médicale, par voie endovasculaire, en cardiologie;00;Pas de forme;310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Autres;31555
310016977;CHU TOULOUSE;14;Médecine d'urgence;14;Non saisonnier;310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Médecine d'urgence;31555
310016977;CHU TOULOUSE;09;Traitement des grands brûlés;01;Hospitalisation complète (24 heures consécutives ou plus);310781406;HOPITAUX MERE & ENFANTS CHU TOULOUSE;HOPITAUX MERE & ENFANTS SITE VIGUIER CHU TOULOUSE;555;31;HAUTE GARONNE;101;Centre Hospitalier Régional (C.H.R.);6279882.9;570937.8;1.401801915733064;43.60624383334087;Autres;31555
